timestamp,asset,price
2026-04-18 17:47:25.821648,ethereum-classic,8.48
2026-04-18 17:47:25.826060,filecoin,0.949684
2026-04-18 17:47:25.829079,aptos,0.940303
2026-04-18 17:47:25.832045,arbitrum,0.126592
2026-04-18 17:47:25.836445,optimism,0.126559
2026-04-18 17:47:25.839432,near,1.36
2026-04-18 17:47:25.842604,internet-computer,2.49
2026-04-18 17:47:25.845676,vechain,0.00710595
2026-04-18 17:47:25.850656,hedera-hashgraph,0.088955
2026-04-18 17:47:25.853997,algorand,0.107932
2026-04-18 17:47:25.857990,the-sandbox,0.080512
2026-04-18 17:47:25.859981,decentraland,0.092342
2026-04-18 17:47:25.862974,theta-token,0.220975
2026-04-18 17:47:25.869451,axie-infinity,1.13
2026-04-18 17:47:25.872436,elrond-erd-2,4.21
2026-04-18 17:47:25.875677,tezos,0.365609
2026-04-18 17:47:25.878670,flow,0.03576911
2026-04-18 17:47:25.881661,eos,0.081902
2026-04-18 17:47:25.886397,neo,2.89
2026-04-18 17:47:25.889391,kava,0.056442
2026-04-18 17:47:25.893559,dash,34.64
2026-04-18 17:47:25.896557,zcash,322.54
2026-04-18 17:47:25.901538,iota,0.05722
2026-04-18 17:47:25.905750,maker,1789.77
2026-04-18 17:47:25.908726,aave,104.61
2026-04-18 17:47:25.911715,compound-governance-token,26.8
2026-04-18 17:47:25.920930,sushi,0.21326
2026-04-18 17:47:25.924147,yearn-finance,2691.83
2026-04-18 17:47:25.928137,curve-dao-token,0.231322
2026-04-18 17:48:26.903753,bitcoin,75822
2026-04-18 17:48:26.906756,ethereum,2353.99
2026-04-18 17:48:26.917854,tether,1.0
2026-04-18 17:48:26.922835,usd-coin,0.999487
2026-04-18 17:48:26.931813,binancecoin,631.53
2026-04-18 17:48:26.935803,solana,86.23
2026-04-18 17:48:26.939795,ripple,1.43
2026-04-18 17:48:26.948766,cardano,0.249127
2026-04-18 17:48:26.951760,dogecoin,0.094994
2026-04-18 17:48:26.958757,tron,0.329044
2026-04-18 17:48:26.963731,polkadot,1.28
2026-04-18 17:48:26.966718,litecoin,55.49
2026-04-18 17:48:26.969710,bitcoin-cash,444.35
2026-04-18 17:48:26.975277,chainlink,9.31
2026-04-18 17:48:26.979266,stellar,0.16936
2026-04-18 17:48:26.982259,uniswap,3.37
2026-04-18 17:48:26.985248,avalanche-2,9.39
2026-04-18 17:48:26.994472,cosmos,1.78
2026-04-18 17:48:26.998463,monero,349.33
2026-04-18 17:48:27.000458,ethereum-classic,8.48
2026-04-18 17:48:27.004566,filecoin,0.949839
2026-04-18 17:48:27.007561,aptos,0.940203
2026-04-18 17:48:27.011549,arbitrum,0.126554
2026-04-18 17:48:27.014686,optimism,0.126582
2026-04-18 17:48:27.018668,near,1.36
2026-04-18 17:48:27.020662,internet-computer,2.49
2026-04-18 17:48:27.023652,vechain,0.00710083
2026-04-18 17:48:27.028297,hedera-hashgraph,0.088961
2026-04-18 17:48:27.031280,algorand,0.107956
2026-04-18 17:48:27.034633,the-sandbox,0.08056
2026-04-18 17:48:27.037618,decentraland,0.092391
2026-04-18 17:48:27.040609,theta-token,0.220991
2026-04-18 17:48:27.044757,axie-infinity,1.13
2026-04-18 17:48:27.047746,elrond-erd-2,4.21
2026-04-18 17:48:27.050763,tezos,0.365705
2026-04-18 17:48:27.053853,flow,0.03578745
2026-04-18 17:48:27.056863,eos,0.081902
2026-04-18 17:48:27.062834,neo,2.9
2026-04-18 17:48:27.066399,kava,0.056439
2026-04-18 17:48:27.068392,dash,34.64
2026-04-18 17:48:27.071394,zcash,322.95
2026-04-18 17:48:27.077256,iota,0.057239
2026-04-18 17:48:27.081228,maker,1788.67
2026-04-18 17:48:27.084462,aave,104.81
2026-04-18 17:48:27.087452,compound-governance-token,26.8
2026-04-18 17:48:27.092442,sushi,0.213288
2026-04-18 17:48:27.097018,yearn-finance,2692.9
2026-04-18 17:48:27.100003,curve-dao-token,0.231282
2026-04-18 17:49:28.151652,bitcoin,75813
2026-04-18 17:49:28.153798,ethereum,2353.98
2026-04-18 17:49:28.162220,tether,1.0
2026-04-18 17:49:28.168748,usd-coin,0.999869
2026-04-18 17:49:28.171741,binancecoin,631.41
2026-04-18 17:49:28.175128,solana,86.23
2026-04-18 17:49:28.179115,ripple,1.43
2026-04-18 17:49:28.188088,cardano,0.249109
2026-04-18 17:49:28.192082,dogecoin,0.095004
2026-04-18 17:49:28.197076,tron,0.329113
2026-04-18 17:49:28.205043,polkadot,1.28
2026-04-18 17:49:28.209034,litecoin,55.5
2026-04-18 17:49:28.213024,bitcoin-cash,444.37
2026-04-18 17:49:28.217019,chainlink,9.31
2026-04-18 17:49:28.222010,stellar,0.169388
2026-04-18 17:49:28.224992,uniswap,3.37
2026-04-18 17:49:28.228000,avalanche-2,9.39
2026-04-18 17:49:28.231038,cosmos,1.78
2026-04-18 17:49:28.236962,monero,349.4
2026-04-18 17:49:28.239954,ethereum-classic,8.48
2026-04-18 17:49:28.244086,filecoin,0.949831
2026-04-18 17:49:28.247079,aptos,0.940263
2026-04-18 17:49:28.251070,arbitrum,0.126531
2026-04-18 17:49:28.254242,optimism,0.126591
2026-04-18 17:49:28.257347,near,1.36
2026-04-18 17:49:28.262728,internet-computer,2.49
2026-04-18 17:49:28.266473,vechain,0.00710089
2026-04-18 17:49:28.269465,hedera-hashgraph,0.088988
2026-04-18 17:49:28.272457,algorand,0.107957
2026-04-18 17:49:28.276388,the-sandbox,0.080566
2026-04-18 17:49:28.279395,decentraland,0.092385
2026-04-18 17:49:28.283883,theta-token,0.221128
2026-04-18 17:49:28.287873,axie-infinity,1.13
2026-04-18 17:49:28.290865,elrond-erd-2,4.21
2026-04-18 17:49:28.295035,tezos,0.365715
2026-04-18 17:49:28.300019,flow,0.03579557
2026-04-18 17:49:28.304007,eos,0.081902
2026-04-18 17:49:28.308845,neo,2.9
2026-04-18 17:49:28.312834,kava,0.056447
2026-04-18 17:49:28.314980,dash,34.64
2026-04-18 17:49:28.317973,zcash,322.94
2026-04-18 17:49:28.321964,iota,0.057257
2026-04-18 17:49:28.325180,maker,1788.96
2026-04-18 17:49:28.329103,aave,104.86
2026-04-18 17:49:28.332093,compound-governance-token,26.83
2026-04-18 17:49:28.338995,sushi,0.213234
2026-04-18 17:49:28.345986,yearn-finance,2694.41
2026-04-18 17:49:28.349966,curve-dao-token,0.231296
2026-04-18 17:50:29.344643,bitcoin,75813
2026-04-18 17:50:29.348632,ethereum,2353.93
2026-04-18 17:50:29.356619,tether,1.0
2026-04-18 17:50:29.361598,usd-coin,0.999875
2026-04-18 17:50:29.366587,binancecoin,631.34
2026-04-18 17:50:29.370580,solana,86.22
2026-04-18 17:50:29.375564,ripple,1.43
2026-04-18 17:50:29.382541,cardano,0.249095
2026-04-18 17:50:29.387528,dogecoin,0.095039
2026-04-18 17:50:29.396506,tron,0.329094
2026-04-18 17:50:29.402493,polkadot,1.28
2026-04-18 17:50:29.407487,litecoin,55.5
2026-04-18 17:50:29.414459,bitcoin-cash,444.38
2026-04-18 17:50:29.418448,chainlink,9.31
2026-04-18 17:50:29.424435,stellar,0.169431
2026-04-18 17:50:29.429418,uniswap,3.37
2026-04-18 17:50:29.433405,avalanche-2,9.39
2026-04-18 17:50:29.439395,cosmos,1.78
2026-04-18 17:50:29.444377,monero,349.35
2026-04-18 17:50:29.447369,ethereum-classic,8.48
2026-04-18 17:50:29.451358,filecoin,0.949956
2026-04-18 17:50:29.455349,aptos,0.940349
2026-04-18 17:50:29.460334,arbitrum,0.126514
2026-04-18 17:50:29.464324,optimism,0.126571
2026-04-18 17:50:29.470313,near,1.36
2026-04-18 17:50:29.474297,internet-computer,2.49
2026-04-18 17:50:29.478285,vechain,0.00710052
2026-04-18 17:50:29.482277,hedera-hashgraph,0.088997
2026-04-18 17:50:29.485269,algorand,0.107942
2026-04-18 17:50:29.489259,the-sandbox,0.080541
2026-04-18 17:50:29.493247,decentraland,0.092381
2026-04-18 17:50:29.498234,theta-token,0.221023
2026-04-18 17:50:29.502224,axie-infinity,1.13
2026-04-18 17:50:29.506214,elrond-erd-2,4.21
2026-04-18 17:50:29.510203,tezos,0.365736
2026-04-18 17:50:29.515189,flow,0.03578029
2026-04-18 17:50:29.518181,eos,0.081902
2026-04-18 17:50:29.523165,neo,2.9
2026-04-18 17:50:29.528253,kava,0.056454
2026-04-18 17:50:29.534238,dash,34.63
2026-04-18 17:50:29.538223,zcash,322.96
2026-04-18 17:50:29.545214,iota,0.057263
2026-04-18 17:50:29.550192,maker,1789.23
2026-04-18 17:50:29.553184,aave,104.99
2026-04-18 17:50:29.556175,compound-governance-token,26.83
2026-04-18 17:50:29.563161,sushi,0.213241
2026-04-18 17:50:29.568150,yearn-finance,2695.41
2026-04-18 17:50:29.571134,curve-dao-token,0.231333
2026-04-18 17:51:30.438047,bitcoin,75836
2026-04-18 17:51:30.442028,ethereum,2354.26
2026-04-18 17:51:30.447488,tether,1.0
2026-04-18 17:51:30.451464,usd-coin,0.999845
2026-04-18 17:51:30.457930,binancecoin,631.37
2026-04-18 17:51:30.461931,solana,86.25
2026-04-18 17:51:30.465294,ripple,1.43
2026-04-18 17:51:30.468286,cardano,0.249098
2026-04-18 17:51:30.474830,dogecoin,0.095068
2026-04-18 17:51:30.479161,tron,0.329111
2026-04-18 17:51:30.483144,polkadot,1.28
2026-04-18 17:51:30.486492,litecoin,55.5
2026-04-18 17:51:30.489498,bitcoin-cash,444.38
2026-04-18 17:51:30.494672,chainlink,9.31
2026-04-18 17:51:30.498647,stellar,0.169454
2026-04-18 17:51:30.501639,uniswap,3.37
2026-04-18 17:51:30.504778,avalanche-2,9.39
2026-04-18 17:51:30.508766,cosmos,1.78
2026-04-18 17:51:30.511790,monero,349.48
2026-04-18 17:51:30.515022,ethereum-classic,8.48
2026-04-18 17:51:30.518010,filecoin,0.949905
2026-04-18 17:51:30.522993,aptos,0.940729
2026-04-18 17:51:30.526122,arbitrum,0.126531
2026-04-18 17:51:30.530299,optimism,0.126591
2026-04-18 17:51:30.532419,near,1.36
2026-04-18 17:51:30.536656,internet-computer,2.49
2026-04-18 17:51:30.542652,vechain,0.00709996
2026-04-18 17:51:30.547118,hedera-hashgraph,0.089036
2026-04-18 17:51:30.550111,algorand,0.10794
2026-04-18 17:51:30.556232,the-sandbox,0.080553
2026-04-18 17:51:30.560212,decentraland,0.092397
2026-04-18 17:51:30.563367,theta-token,0.221212
2026-04-18 17:51:30.566361,axie-infinity,1.13
2026-04-18 17:51:30.570355,elrond-erd-2,4.21
2026-04-18 17:51:30.576514,tezos,0.365758
2026-04-18 17:51:30.579493,flow,0.03577624
2026-04-18 17:51:30.582484,eos,0.081902
2026-04-18 17:51:30.585639,neo,2.9
2026-04-18 17:51:30.592984,kava,0.056487
2026-04-18 17:51:30.596167,dash,34.64
2026-04-18 17:51:30.598160,zcash,322.74
2026-04-18 17:51:30.604146,iota,0.057336
2026-04-18 17:51:30.609932,maker,1792.91
2026-04-18 17:51:30.611907,aave,105.15
2026-04-18 17:51:30.615033,compound-governance-token,26.84
2026-04-18 17:51:30.617027,sushi,0.213466
2026-04-18 17:51:30.622034,yearn-finance,2695.96
2026-04-18 17:51:30.626187,curve-dao-token,0.231371
2026-04-18 17:52:31.508022,bitcoin,75840
2026-04-18 17:52:31.511942,ethereum,2354.7
2026-04-18 17:52:31.522091,tether,1.0
2026-04-18 17:52:31.526391,usd-coin,0.999872
2026-04-18 17:52:31.529379,binancecoin,631.43
2026-04-18 17:52:31.534035,solana,86.26
2026-04-18 17:52:31.539025,ripple,1.43
2026-04-18 17:52:31.543014,cardano,0.249157
2026-04-18 17:52:31.546439,dogecoin,0.095086
2026-04-18 17:52:31.550432,tron,0.328976
2026-04-18 17:52:31.554568,polkadot,1.28
2026-04-18 17:52:31.557555,litecoin,55.52
2026-04-18 17:52:31.560557,bitcoin-cash,444.5
2026-04-18 17:52:31.563831,chainlink,9.32
2026-04-18 17:52:31.568819,stellar,0.169485
2026-04-18 17:52:31.571826,uniswap,3.37
2026-04-18 17:52:31.577197,avalanche-2,9.4
2026-04-18 17:52:31.580210,cosmos,1.79
2026-04-18 17:52:31.584379,monero,349.64
2026-04-18 17:52:31.588370,ethereum-classic,8.49
2026-04-18 17:52:31.590363,filecoin,0.950404
2026-04-18 17:52:31.593481,aptos,0.940823
2026-04-18 17:52:31.599483,arbitrum,0.126559
2026-04-18 17:52:31.603466,optimism,0.126573
2026-04-18 17:52:31.607015,near,1.36
2026-04-18 17:52:31.609002,internet-computer,2.49
2026-04-18 17:52:31.613990,vechain,0.007101
2026-04-18 17:52:31.620564,hedera-hashgraph,0.089053
2026-04-18 17:52:31.624690,algorand,0.10796
2026-04-18 17:52:31.629679,the-sandbox,0.080567
2026-04-18 17:52:31.635858,decentraland,0.092451
2026-04-18 17:52:31.639864,theta-token,0.221865
2026-04-18 17:52:31.643838,axie-infinity,1.13
2026-04-18 17:52:31.649248,elrond-erd-2,4.21
2026-04-18 17:52:31.653968,tezos,0.365878
2026-04-18 17:52:31.656961,flow,0.03577787
2026-04-18 17:52:31.658960,eos,0.081902
2026-04-18 17:52:31.662963,neo,2.9
2026-04-18 17:52:31.669175,kava,0.056505
2026-04-18 17:52:31.672163,dash,34.64
2026-04-18 17:52:31.675408,zcash,323.12
2026-04-18 17:52:31.678397,iota,0.057343
2026-04-18 17:52:31.684718,maker,1790.5
2026-04-18 17:52:31.687695,aave,105.39
2026-04-18 17:52:31.690686,compound-governance-token,26.84
2026-04-18 17:52:31.693677,sushi,0.213496
2026-04-18 17:52:31.701356,yearn-finance,2696.9
2026-04-18 17:52:31.705502,curve-dao-token,0.231414
2026-04-18 17:53:32.556261,bitcoin,75844
2026-04-18 17:53:32.560252,ethereum,2354.47
2026-04-18 17:53:32.564399,tether,1.0
2026-04-18 17:53:32.570407,usd-coin,0.999892
2026-04-18 17:53:32.577406,binancecoin,631.53
2026-04-18 17:53:32.581386,solana,86.25
2026-04-18 17:53:32.584549,ripple,1.43
2026-04-18 17:53:32.588534,cardano,0.249187
2026-04-18 17:53:32.594059,dogecoin,0.095125
2026-04-18 17:53:32.598051,tron,0.328989
2026-04-18 17:53:32.602039,polkadot,1.28
2026-04-18 17:53:32.606229,litecoin,55.53
2026-04-18 17:53:32.612213,bitcoin-cash,444.52
2026-04-18 17:53:32.616410,chainlink,9.32
2026-04-18 17:53:32.618402,stellar,0.169625
2026-04-18 17:53:32.623395,uniswap,3.37
2026-04-18 17:53:32.628603,avalanche-2,9.4
2026-04-18 17:53:32.631019,cosmos,1.79
2026-04-18 17:53:32.634220,monero,349.68
2026-04-18 17:53:32.637214,ethereum-classic,8.49
2026-04-18 17:53:32.641207,filecoin,0.950423
2026-04-18 17:53:32.646847,aptos,0.941002
2026-04-18 17:53:32.650835,arbitrum,0.126548
2026-04-18 17:53:32.653838,optimism,0.126584
2026-04-18 17:53:32.658150,near,1.36
2026-04-18 17:53:32.662128,internet-computer,2.49
2026-04-18 17:53:32.666460,vechain,0.00709864
2026-04-18 17:53:32.668464,hedera-hashgraph,0.089074
2026-04-18 17:53:32.672440,algorand,0.10795
2026-04-18 17:53:32.677193,the-sandbox,0.080601
2026-04-18 17:53:32.680182,decentraland,0.092475
2026-04-18 17:53:32.683175,theta-token,0.221982
2026-04-18 17:53:32.685301,axie-infinity,1.13
2026-04-18 17:53:32.691292,elrond-erd-2,4.21
2026-04-18 17:53:32.696092,tezos,0.365886
2026-04-18 17:53:32.699094,flow,0.03579824
2026-04-18 17:53:32.701079,eos,0.0819
2026-04-18 17:53:32.706294,neo,2.9
2026-04-18 17:53:32.711288,kava,0.056509
2026-04-18 17:53:32.714494,dash,34.65
2026-04-18 17:53:32.718490,zcash,322.6
2026-04-18 17:53:32.722484,iota,0.057341
2026-04-18 17:53:32.726919,maker,1791.51
2026-04-18 17:53:32.730314,aave,105.54
2026-04-18 17:53:32.733400,compound-governance-token,26.85
2026-04-18 17:53:32.738941,sushi,0.213553
2026-04-18 17:53:32.742935,yearn-finance,2697.06
2026-04-18 17:53:32.746102,curve-dao-token,0.231457
2026-04-18 17:54:33.660137,bitcoin,75824
2026-04-18 17:54:33.665142,ethereum,2354.61
2026-04-18 17:54:33.673132,tether,1.0
2026-04-18 17:54:33.676124,usd-coin,0.999864
2026-04-18 17:54:33.680117,binancecoin,631.41
2026-04-18 17:54:33.686097,solana,86.26
2026-04-18 17:54:33.691083,ripple,1.43
2026-04-18 17:54:33.695074,cardano,0.249225
2026-04-18 17:54:33.700062,dogecoin,0.095092
2026-04-18 17:54:33.705045,tron,0.329027
2026-04-18 17:54:33.709039,polkadot,1.28
2026-04-18 17:54:33.717553,litecoin,55.55
2026-04-18 17:54:33.721543,bitcoin-cash,444.62
2026-04-18 17:54:33.724535,chainlink,9.32
2026-04-18 17:54:33.727530,stellar,0.169739
2026-04-18 17:54:33.732515,uniswap,3.37
2026-04-18 17:54:33.737583,avalanche-2,9.4
2026-04-18 17:54:33.741601,cosmos,1.79
2026-04-18 17:54:33.744560,monero,349.61
2026-04-18 17:54:33.751549,ethereum-classic,8.49
2026-04-18 17:54:33.757525,filecoin,0.95032
2026-04-18 17:54:33.760517,aptos,0.940936
2026-04-18 17:54:33.765510,arbitrum,0.126572
2026-04-18 17:54:33.769493,optimism,0.12663
2026-04-18 17:54:33.775557,near,1.36
2026-04-18 17:54:33.778548,internet-computer,2.49
2026-04-18 17:54:33.783534,vechain,0.00709936
2026-04-18 17:54:33.788519,hedera-hashgraph,0.089072
2026-04-18 17:54:33.791512,algorand,0.107912
2026-04-18 17:54:33.795501,the-sandbox,0.080614
2026-04-18 17:54:33.800490,decentraland,0.092477
2026-04-18 17:54:33.804685,theta-token,0.222068
2026-04-18 17:54:33.806680,axie-infinity,1.13
2026-04-18 17:54:33.810671,elrond-erd-2,4.21
2026-04-18 17:54:33.815659,tezos,0.36593
2026-04-18 17:54:33.819646,flow,0.03578987
2026-04-18 17:54:33.822637,eos,0.0819
2026-04-18 17:54:33.826628,neo,2.9
2026-04-18 17:54:33.829620,kava,0.056532
2026-04-18 17:54:33.835604,dash,34.65
2026-04-18 17:54:33.838595,zcash,322.65
2026-04-18 17:54:33.842587,iota,0.057331
2026-04-18 17:54:33.845578,maker,1787.28
2026-04-18 17:54:33.851562,aave,105.42
2026-04-18 17:54:33.854552,compound-governance-token,26.85
2026-04-18 17:54:33.858552,sushi,0.213576
2026-04-18 17:54:33.861535,yearn-finance,2697.6
2026-04-18 17:54:33.867849,curve-dao-token,0.2315
2026-04-18 17:55:34.813311,bitcoin,75816
2026-04-18 17:55:34.818299,ethereum,2354.63
2026-04-18 17:55:34.829269,tether,1.0
2026-04-18 17:55:34.832263,usd-coin,0.999872
2026-04-18 17:55:34.835254,binancecoin,631.15
2026-04-18 17:55:34.849215,solana,86.27
2026-04-18 17:55:34.863188,ripple,1.43
2026-04-18 17:55:34.868165,cardano,0.249252
2026-04-18 17:55:34.872154,dogecoin,0.0951
2026-04-18 17:55:34.880133,tron,0.329028
2026-04-18 17:55:34.885121,polkadot,1.28
2026-04-18 17:55:34.888127,litecoin,55.55
2026-04-18 17:55:34.896095,bitcoin-cash,444.63
2026-04-18 17:55:34.903076,chainlink,9.32
2026-04-18 17:55:34.908070,stellar,0.169848
2026-04-18 17:55:34.914070,uniswap,3.37
2026-04-18 17:55:34.918033,avalanche-2,9.41
2026-04-18 17:55:34.921026,cosmos,1.79
2026-04-18 17:55:34.927156,monero,349.64
2026-04-18 17:55:34.931144,ethereum-classic,8.49
2026-04-18 17:55:34.933223,filecoin,0.950459
2026-04-18 17:55:34.937477,aptos,0.941196
2026-04-18 17:55:34.941475,arbitrum,0.126649
2026-04-18 17:55:34.946060,optimism,0.126636
2026-04-18 17:55:34.949043,near,1.36
2026-04-18 17:55:34.952046,internet-computer,2.49
2026-04-18 17:55:34.955203,vechain,0.00709759
2026-04-18 17:55:34.961183,hedera-hashgraph,0.089081
2026-04-18 17:55:34.964287,algorand,0.107907
2026-04-18 17:55:34.967453,the-sandbox,0.080623
2026-04-18 17:55:34.971444,decentraland,0.092479
2026-04-18 17:55:34.976848,theta-token,0.221962
2026-04-18 17:55:34.978850,axie-infinity,1.13
2026-04-18 17:55:34.982836,elrond-erd-2,4.21
2026-04-18 17:55:34.987007,tezos,0.365898
2026-04-18 17:55:34.991990,flow,0.03576214
2026-04-18 17:55:34.995241,eos,0.0819
2026-04-18 17:55:34.999233,neo,2.9
2026-04-18 17:55:35.002221,kava,0.05655
2026-04-18 17:55:35.005473,dash,34.65
2026-04-18 17:55:35.008464,zcash,322.69
2026-04-18 17:55:35.011458,iota,0.057334
2026-04-18 17:55:35.015585,maker,1787.13
2026-04-18 17:55:35.018578,aave,105.36
2026-04-18 17:55:35.021571,compound-governance-token,26.85
2026-04-18 17:55:35.025989,sushi,0.21359
2026-04-18 17:55:35.029977,yearn-finance,2697.71
2026-04-18 17:55:35.033152,curve-dao-token,0.231533
2026-04-18 17:56:35.958900,bitcoin,75799
2026-04-18 17:56:35.963887,ethereum,2353.8
2026-04-18 17:56:35.974921,tether,1.0
2026-04-18 17:56:35.978915,usd-coin,0.999896
2026-04-18 17:56:35.988895,binancecoin,630.82
2026-04-18 17:56:35.992874,solana,86.23
2026-04-18 17:56:36.006332,ripple,1.43
2026-04-18 17:56:36.011349,cardano,0.249233
2026-04-18 17:56:36.013959,dogecoin,0.095098
2026-04-18 17:56:36.023880,tron,0.328975
2026-04-18 17:56:36.030359,polkadot,1.28
2026-04-18 17:56:36.040328,litecoin,55.53
2026-04-18 17:56:36.045636,bitcoin-cash,444.53
2026-04-18 17:56:36.052620,chainlink,9.32
2026-04-18 17:56:36.056608,stellar,0.169871
2026-04-18 17:56:36.062595,uniswap,3.37
2026-04-18 17:56:36.068840,avalanche-2,9.41
2026-04-18 17:56:36.073826,cosmos,1.79
2026-04-18 17:56:36.077054,monero,349.74
2026-04-18 17:56:36.081040,ethereum-classic,8.49
2026-04-18 17:56:36.090029,filecoin,0.950314
2026-04-18 17:56:36.094079,aptos,0.941275
2026-04-18 17:56:36.098154,arbitrum,0.126779
2026-04-18 17:56:36.106127,optimism,0.126632
2026-04-18 17:56:36.109121,near,1.35
2026-04-18 17:56:36.112111,internet-computer,2.49
2026-04-18 17:56:36.119398,vechain,0.00709626
2026-04-18 17:56:36.124579,hedera-hashgraph,0.08909
2026-04-18 17:56:36.127572,algorand,0.107882
2026-04-18 17:56:36.131558,the-sandbox,0.08065
2026-04-18 17:56:36.138542,decentraland,0.092474
2026-04-18 17:56:36.142572,theta-token,0.222008
2026-04-18 17:56:36.146017,axie-infinity,1.13
2026-04-18 17:56:36.151007,elrond-erd-2,4.21
2026-04-18 17:56:36.156986,tezos,0.365885
2026-04-18 17:56:36.158981,flow,0.03575255
2026-04-18 17:56:36.167266,eos,0.0819
2026-04-18 17:56:36.173421,neo,2.9
2026-04-18 17:56:36.177413,kava,0.056526
2026-04-18 17:56:36.185395,dash,34.64
2026-04-18 17:56:36.190377,zcash,323.26
2026-04-18 17:56:36.196265,iota,0.057289
2026-04-18 17:56:36.203261,maker,1791.88
2026-04-18 17:56:36.210228,aave,105.09
2026-04-18 17:56:36.215744,compound-governance-token,26.85
2026-04-18 17:56:36.221723,sushi,0.2136
2026-04-18 17:56:36.226831,yearn-finance,2697.81
2026-04-18 17:56:36.229829,curve-dao-token,0.231549
2026-04-18 17:57:37.237483,bitcoin,75769
2026-04-18 17:57:37.241680,ethereum,2352.82
2026-04-18 17:57:37.258644,tether,1.0
2026-04-18 17:57:37.270605,usd-coin,0.999912
2026-04-18 17:57:37.278068,binancecoin,630.77
2026-04-18 17:57:37.278907,solana,86.22
2026-04-18 17:57:37.303880,ripple,1.43
2026-04-18 17:57:37.323782,cardano,0.249177
2026-04-18 17:57:37.337445,dogecoin,0.09507
2026-04-18 17:57:37.341433,tron,0.328999
2026-04-18 17:57:37.347210,polkadot,1.28
2026-04-18 17:57:37.360918,litecoin,55.53
2026-04-18 17:57:37.372472,bitcoin-cash,444.52
2026-04-18 17:57:37.384184,chainlink,9.32
2026-04-18 17:57:37.391399,stellar,0.169859
2026-04-18 17:57:37.400377,uniswap,3.37
2026-04-18 17:57:37.408556,avalanche-2,9.41
2026-04-18 17:57:37.419165,cosmos,1.79
2026-04-18 17:57:37.424351,monero,349.75
2026-04-18 17:57:37.435113,ethereum-classic,8.49
2026-04-18 17:57:37.439524,filecoin,0.950237
2026-04-18 17:57:37.448499,aptos,0.941254
2026-04-18 17:57:37.454704,arbitrum,0.126775
2026-04-18 17:57:37.457692,optimism,0.126611
2026-04-18 17:57:37.469101,near,1.35
2026-04-18 17:57:37.472087,internet-computer,2.49
2026-04-18 17:57:37.477462,vechain,0.00709714
2026-04-18 17:57:37.485528,hedera-hashgraph,0.089089
2026-04-18 17:57:37.489517,algorand,0.107865
2026-04-18 17:57:37.494504,the-sandbox,0.080647
2026-04-18 17:57:37.504685,decentraland,0.092475
2026-04-18 17:57:37.507665,theta-token,0.222008
2026-04-18 17:57:37.520641,axie-infinity,1.13
2026-04-18 17:57:37.523793,elrond-erd-2,4.21
2026-04-18 17:57:37.533770,tezos,0.365786
2026-04-18 17:57:37.538983,flow,0.03573525
2026-04-18 17:57:37.546822,eos,0.0819
2026-04-18 17:57:37.554998,neo,2.9
2026-04-18 17:57:37.565968,kava,0.056523
2026-04-18 17:57:37.573658,dash,34.64
2026-04-18 17:57:37.580652,zcash,323.26
2026-04-18 17:57:37.586947,iota,0.057289
2026-04-18 17:57:37.590937,maker,1792.42
2026-04-18 17:57:37.604072,aave,105.13
2026-04-18 17:57:37.607067,compound-governance-token,26.85
2026-04-18 17:57:37.617272,sushi,0.213463
2026-04-18 17:57:37.624528,yearn-finance,2697.67
2026-04-18 17:57:37.637660,curve-dao-token,0.231549
2026-04-18 17:58:38.509152,bitcoin,75751
2026-04-18 17:58:38.513134,ethereum,2352.72
2026-04-18 17:58:38.523875,tether,1.0
2026-04-18 17:58:38.526870,usd-coin,0.999889
2026-04-18 17:58:38.528862,binancecoin,630.63
2026-04-18 17:58:38.531854,solana,86.2
2026-04-18 17:58:38.536077,ripple,1.43
2026-04-18 17:58:38.541065,cardano,0.249181
2026-04-18 17:58:38.545773,dogecoin,0.09504
2026-04-18 17:58:38.549754,tron,0.329128
2026-04-18 17:58:38.552750,polkadot,1.28
2026-04-18 17:58:38.555589,litecoin,55.53
2026-04-18 17:58:38.558583,bitcoin-cash,444.48
2026-04-18 17:58:38.561574,chainlink,9.32
2026-04-18 17:58:38.564691,stellar,0.169879
2026-04-18 17:58:38.569677,uniswap,3.37
2026-04-18 17:58:38.572684,avalanche-2,9.41
2026-04-18 17:58:38.576942,cosmos,1.79
2026-04-18 17:58:38.579937,monero,349.73
2026-04-18 17:58:38.584062,ethereum-classic,8.5
2026-04-18 17:58:38.587581,filecoin,0.949754
2026-04-18 17:58:38.590570,aptos,0.941396
2026-04-18 17:58:38.596847,arbitrum,0.12675
2026-04-18 17:58:38.599843,optimism,0.126602
2026-04-18 17:58:38.604975,near,1.35
2026-04-18 17:58:38.607962,internet-computer,2.49
2026-04-18 17:58:38.610972,vechain,0.00709551
2026-04-18 17:58:38.615135,hedera-hashgraph,0.089083
2026-04-18 17:58:38.618127,algorand,0.107841
2026-04-18 17:58:38.622128,the-sandbox,0.080637
2026-04-18 17:58:38.625358,decentraland,0.092474
2026-04-18 17:58:38.629352,theta-token,0.221944
2026-04-18 17:58:38.632341,axie-infinity,1.13
2026-04-18 17:58:38.635596,elrond-erd-2,4.21
2026-04-18 17:58:38.639588,tezos,0.365724
2026-04-18 17:58:38.642581,flow,0.03571178
2026-04-18 17:58:38.647125,eos,0.0819
2026-04-18 17:58:38.649112,neo,2.9
